ID,_Stage,_MapGroup,_Time,_Color ID,_Block,_Message
119,4294967295,4294967295,180,10,1,[小幫手]在金幣商店購買的道具將保管於購買背包中。請於該背包確認購買道具。(限定道具除外)
120,4294967295,4294967295,180,10,1,[小幫手]轉職時，等待一分鐘即可轉換職業。
121,4294967295,4294967295,180,10,1,[小幫手]轉職或轉換副職業時，所有背包都需要3個以上的空格。
122,4294967295,4294967295,180,10,1,[小幫手]點擊召喚獸即可訓練或設定技能。
123,4294967295,4294967295,180,10,1,[小幫手]點擊滑鼠右鍵可熟練技能等級。
124,4294967295,4294967295,180,10,1,[小幫手]請在畫面右下方的角色基本視窗中確認召喚獸圖示。
125,4294967295,4294967295,180,10,1,[小幫手]請注意！超人任務內容將於每日早上5點重置。
126,4294967295,4294967295,180,10,1,[小幫手]超越技能可與伺服器內所有角色共享。
127,4294967295,4294967295,180,10,1,[小幫手]最多可將5個稱號放入收藏夾。
128,4294967295,4294967295,180,10,1,[小幫手]透過「/?」可確認聊天指令。
129,4294967295,4294967295,180,10,1,[小幫手]透過每日任務向公會房間的NPC修普勒簽到，可獲得公會點數等多樣獎勵。
130,4294967295,4294967295,180,10,1,[小幫手]透過拍賣場購買道具或拍賣失敗時，可在郵差NPC的郵箱確認返還的金幣。
131,4294967295,4294967295,180,10,1,[小幫手]限時闖關副本中不可使用一般恢復藥水。
132,4294967295,4294967295,180,10,1,[小幫手] 可於組合(F10)視窗的飾品 > 手錶項目中製作特別的手錶。
133,4294967295,4294967295,180,10,1,[小幫手] 召喚獸特性分為無論是否召喚皆套用的被動效果，以及召喚後的效果。
134,4294967295,4294967295,180,10,1,[更新] 已新增「馴養召喚獸跳過券」。使用後可快速馴養召喚獸。
135,4294967295,4294967295,180,10,1,[更新] 已改善道具覺醒內容。在覺醒登錄狀態下可配戴裝備。
136,4294967295,4294967295,180,10,1,[小幫手] 進行覺醒的道具，無法販賣、分解、移動至倉庫、交易、破壞。
137,4294967295,4294967295,180,10,1,[更新] 已擴充倉庫欄位。將「倉庫1」欄位擴充至上限後，可使用「倉庫2」。
138,4294967295,4294967295,180,10,1,[更新] 可於金幣商店確認新增的「馴養召喚獸跳過券」。
139,4294967295,4294967295,180,10,1,[更新] 已更新坐騎系統。可透過選單(Esc)鍵 > 裝扮 > 坐騎分頁確認。
140,4294967295,4294967295,180,10,1,[更新] 可於小地圖左側下方確認每日限定獲得的道具種類和數量。
141,4294967295,4294967295,180,10,1,[小幫手] 無法再從該戳戳樂板內獲得獎勵，或在頻道內沒有一定時間的使用紀錄時，將重置戳戳樂獎勵。
142,4294967295,4294967295,180,10,1,[更新] 新增交易所詳細設定功能。可透過詳細設定選擇想要的鑲嵌屬性及數值進行搜尋。
143,4294967295,4294967295,180,10,1,[內容] 在拉伊提提亞副本內，每帳號每日限定獲得400個「藍色星星之瓶」。
144,4294967295,4294967295,180,10,1,[內容] 超越等級5000以上可進行啟用任務相關聖物內容。
145,4294967295,4294967295,180,10,1,[小幫手] 可透過消耗「最後的8人副本材料」和「白金錘」組合成時效制高級覺醒石。
146,4294967295,4294967295,180,10,1,[更新] 新增一併解除及鎖定裝備功能。點擊狀態視窗(T)即可解除/鎖定各分頁內的所有裝備。
147,4294967295,4294967295,180,10,1,[更新] 新增搜尋公會功能。於搜尋框內搜尋公會名稱時，會顯示與搜尋關鍵字一致的公會。
148,4294967295,4294967295,180,10,1,[更新] 改善超人內容。可透過任務獲得的點數由原先的500 > 提升至1500。
149,4294967295,4294967295,180,10,1,[更新] 改善獵人聲望內容。提升各階段聲望獎勵，並改善為使用被封印的卷軸後可選擇想要的任務。
150,4294967295,4294967295,180,10,1,[更新] 改善怪物圖鑑內容。改善為顯示未獲得的怪物圖鑑棲息地。
151,4294967295,4294967295,180,10,1,[更新] 改善記憶內容。新增4種新記憶並將4種記憶破片合而為一。
152,4294967295,4294967295,180,10,1,[更新] 點擊各記憶上方的放大鏡，即可確認該記憶的屬性清單。
153,4294967295,4294967295,180,10,1,[小幫手] 按下選單(Esc)或基本快捷鍵F12可確認「彩虹島大冒險」。
154,4294967295,4294967295,180,10,1,[內容] 每週四上午4點30分左右重置聖物點數轉換次數。
155,4294967295,4294967295,180,10,1,[更新] 新增新武器外觀。可透過選單(Esc) > 裝扮 > 武器外觀分頁確認。
156,4294967295,4294967295,180,10,1,[更新] 超越等級1500以上可使用新內容「彩虹島大冒險」。
157,4294967295,4294967295,180,10,1,[小幫手] 可使用彩虹幣向貝羅斯「NPC洛汗」購買「傳送點電池」道具。
158,4294967295,4294967295,180,10,1,[小幫手] 「彩虹島大冒險」的排名統計於每週三上午4點左右結束，上午11點之後可獲得獎勵。
159,0,0,0,0,0,
160,0,0,0,0,0,
161,0,0,0,0,0,
162,0,0,0,0,0,
163,0,0,0,0,0,
164,0,0,0,0,0,
165,0,0,0,0,0,
166,0,0,0,0,0,
167,0,0,0,0,0,
168,0,0,0,0,0,
169,0,0,0,0,0,
170,0,0,0,0,0,
171,0,0,0,0,0,
172,0,0,0,0,0,
173,0,0,0,0,0,
174,0,0,0,0,0,
175,0,0,0,0,0,
176,0,0,0,0,0,
177,0,0,0,0,0,
178,0,0,0,0,0,
179,0,0,0,0,0,
180,0,0,0,0,0,
181,0,0,0,0,0,
182,0,0,0,0,0,
183,0,0,0,0,0,
184,0,0,0,0,0,
185,0,0,0,0,0,
186,0,0,0,0,0,
187,0,0,0,0,0,
188,0,0,0,0,0,
189,0,0,0,0,0,
190,0,0,0,0,0,
191,0,0,0,0,0,
192,0,0,0,0,0,
193,0,0,0,0,0,
194,0,0,0,0,0,
195,0,0,0,0,0,
196,0,0,0,0,0,
197,0,0,0,0,0,
198,0,0,0,0,0,
199,0,0,0,0,0,
200,0,0,0,0,0,
201,0,0,0,0,0,
202,0,0,0,0,0,
203,0,0,0,0,0,
204,0,0,0,0,0,
205,0,0,0,0,0,
206,0,0,0,0,0,
207,0,0,0,0,0,
208,0,0,0,0,0,
209,0,0,0,0,0,
210,0,0,0,0,0,
211,0,0,0,0,0,
212,0,0,0,0,0,
213,0,0,0,0,0,
214,0,0,0,0,0,
215,0,0,0,0,0,
216,0,0,0,0,0,
217,0,0,0,0,0,
218,0,0,0,0,0,
219,0,0,0,0,0,
220,0,0,0,0,0,
221,0,0,0,0,0,
222,0,0,0,0,0,
223,0,0,0,0,0,
224,0,0,0,0,0,
225,0,0,0,0,0,
226,0,0,0,0,0,
227,0,0,0,0,0,
228,0,0,0,0,0,
229,0,0,0,0,0,
230,0,0,0,0,0,
231,0,0,0,0,0,
232,0,0,0,0,0,
233,0,0,0,0,0,
234,0,0,0,0,0,
235,0,0,0,0,0,
236,0,0,0,0,0,
237,0,0,0,0,0,
238,0,0,0,0,0,
239,0,0,0,0,0,
240,0,0,0,0,0,
241,0,0,0,0,0,
242,0,0,0,0,0,
243,0,0,0,0,0,
244,0,0,0,0,0,
245,0,0,0,0,0,
246,0,0,0,0,0,
247,0,0,0,0,0,
248,0,0,0,0,0,
249,0,0,0,0,0,
250,0,0,0,0,0,
251,0,0,0,0,0,
252,0,0,0,0,0,
253,0,0,0,0,0,
254,0,0,0,0,0,
255,0,0,0,0,0,
256,0,0,0,0,0,
257,0,0,0,0,0,
258,0,0,0,0,0,
259,0,0,0,0,0,
260,0,0,0,0,0,
261,0,0,0,0,0,
262,0,0,0,0,0,
263,0,0,0,0,0,
264,0,0,0,0,0,
265,0,0,0,0,0,
266,0,0,0,0,0,
267,0,0,0,0,0,
268,0,0,0,0,0,
269,0,0,0,0,0,
270,0,0,0,0,0,
271,0,0,0,0,0,
272,0,0,0,0,0,
273,0,0,0,0,0,
274,0,0,0,0,0,
275,0,0,0,0,0,
276,0,0,0,0,0,
277,0,0,0,0,0,
278,0,0,0,0,0,
279,0,0,0,0,0,
280,0,0,0,0,0,
281,0,0,0,0,0,
282,0,0,0,0,0,
283,0,0,0,0,0,
284,0,0,0,0,0,
285,0,0,0,0,0,
286,0,0,0,0,0,
287,0,0,0,0,0,
288,0,0,0,0,0,
289,0,0,0,0,0,
290,0,0,0,0,0,
291,0,0,0,0,0,
292,0,0,0,0,0,
293,0,0,0,0,0,
294,0,0,0,0,0,
295,0,0,0,0,0,
296,0,0,0,0,0,
297,0,0,0,0,0,
298,0,0,0,0,0,
299,0,0,0,0,0,
300,0,0,0,0,0,
